4.67347 0.863816 1.16845
8.45935 8.84033 0.834607
7.0798 0.914989 1.16845
4.86145 1.87423 0.834607
8.9425 5.1126 1.16845
6.37932 8.39141 1.16845
0.727517 1.43346 0.834607
0.343501 4.98452 1.16845
7.25611 1.23088 0.834607
4.52944 2.60768 1.16845
1.00819 2.45776 0.834607
8.72019 0.143578 0.834607
4.08297 2.91445 1.16845
9.51996 2.19587 0.834607
6.71577 6.13382 1.16845
2.29034 4.10843 0.834607
6.87079 9.86034 1.16845
4.28504 7.68097 0.834607
0.0219727 0.0208296 1.16845
1.48608 5.94421 0.834607
8.29147 3.73778 0.834607
5.38045 4.6628 0.834607
0.341547 3.08683 1.16845
3.12693 2.00132 0.834607
5.01496 4.62256 1.16845
7.22342 8.76557 1.16845
4.36421 1.09818 0.834607
2.97518 8.78733 1.16845
3.2909 3.96623 0.834607
2.178 9.65598 0.834607
5.27551 5.56381 0.834607
9.72092 1.16533 0.834607
7.79334 1.41347 0.834607
6.61998 6.19326 0.834607
4.33499 2.53513 0.834607
4.30879 6.91719 0.834607
9.51915 8.60342 1.16845
2.04729 5.83545 1.16845
9.79695 7.23314 1.16845
9.22855 7.68752 1.16845
8.95396 2.61956 0.834607
0.0804214 0.186869 1.16845
3.40282 3.82309 1.16845
8.54414 6.07435 1.16845
9.30814 0.335127 0.834607
4.2246 6.97782 1.16845
6.44662 8.80481 1.16845
6.3077 6.96721 0.834607
7.78052 1.35533 0.834607
3.0686 5.47853 1.16845
4.54546 3.08389 1.16845
9.96816 6.35122 1.16845
1.2737 9.26521 0.834607
3.64636 7.82813 0.834607
2.91641 0.24683 1.16845
9.98144 6.89795 0.834607
4.11765 2.27942 0.834607
1.5285 6.10955 0.834607
8.36688 4.72669 1.16845
3.44707 3.13927 0.834607
8.26426 5.4105 1.16845
3.40633 9.27252 0.834607
9.46543 1.13765 1.16845
6.58742 1.51617 0.834607
9.94146 3.07408 1.16845
3.61513 2.93251 1.16845
9.88758 8.20045 1.16845
4.59057 1.17943 0.834607
8.83981 9.01188 1.16845
2.909 7.1197 0.834607
8.13592 5.25138 0.834607
9.35629 9.12901 1.16845
7.95914 2.98121 1.16845
6.65534 6.44911 1.16845
3.33132 3.56588 0.834607
6.79931 5.32415 0.834607
7.20314 2.82753 1.16845
8.94878 1.70107 1.16845
9.12651 8.30937 0.834607
6.28229 2.6731 1.16845
4.49246 4.79277 1.16845
8.24643 8.60396 0.834607
3.26617 9.06205 1.16845
1.92226 6.38719 0.834607
2.92766 5.26787 0.834607
8.58879 7.68763 0.834607
7.8414 5.75558 0.834607
1.15227 8.60055 1.16845
7.26431 9.29473 0.834607
8.3074 2.77512 0.834607
6.89692 8.30766 0.834607
2.19469 5.20579 1.16845
9.50151 2.41869 1.16845
6.94771 8.33099 1.16845
9.16557 7.39916 0.834607
6.7595 5.28534 1.16845
4.60901 8.69287 1.16845
6.62304 8.79873 0.834607
5.72317 9.43797 1.16845
0.835176 5.47593 1.16845
2.13019 0.506134 0.834607
1.27764 8.96417 1.16845
2.60303 8.96251 1.16845
5.75211 6.67688 1.16845
1.36695 0.954909 0.834607
9.38979 5.87338 0.834607
0.638627 8.83669 0.834607
0.585812 7.72119 0.834607
7.29112 4.56136 0.834607
3.79855 0.0507223 1.16845
0.68309 3.24633 1.16845
7.56661 3.75462 0.834607
3.19016 1.28187 1.16845
8.34079 0.778238 0.834607
8.2351 2.26332 1.16845
6.873 1.12835 1.16845
5.20584 0.791646 1.16845
5.02784 3.84921 0.834607
9.14781 5.66242 0.834607
8.25613 9.27832 0.834607
3.53991 1.91516 0.834607
2.46403 1.85261 1.16845
8.95811 6.30297 1.16845
6.68048 4.8165 0.834607
6.79913 0.646786 0.834607
1.68011 2.33344 1.16845
4.48774 9.66593 1.16845
8.38389 7.24546 1.16845
0.621469 5.59981 1.16845
0.794363 2.41257 0.834607
5.56407 6.11604 1.16845
4.90367 6.28595 1.16845
0.0116691 8.4747 0.834607
2.85251 1.50705 0.834607
5.64103 7.60708 0.834607
6.98168 5.87715 1.16845
9.98953 5.021 1.16845
6.51665 6.51876 0.834607
4.26483 6.59882 0.834607
5.91953 3.52251 0.834607
5.48825 7.90311 1.16845
1.84239 7.91748 0.834607
5.23 7.1453 0.834607
5.63326 6.36684 1.16845
8.68919 7.00373 0.834607
3.35895 7.96907 1.16845
2.88635 6.46718 1.16845
9.38815 4.95237 0.834607
5.76746 0.294402 1.16845
6.05353 4.65519 1.16845
7.14429 9.86917 1.16845
5.66528 6.60905 1.16845
9.52326 2.25399 1.16845
4.85594 7.2051 1.16845
2.78825 2.22169 1.16845
1.00972 8.55118 1.16845
8.73033 7.19928 0.834607
8.84407 1.16074 1.16845
7.17866 0.43385 0.834607
7.3128 0.144134 0.834607
2.7863 0.519511 1.16845
3.41854 0.368534 1.16845
6.78562 6.60727 1.16845
9.39518 0.576411 0.834607
9.57572 7.82797 0.834607
2.54833 1.68458 1.16845
1.52249 6.03948 1.16845
9.66337 1.51184 1.16845
4.42051 9.93423 1.16845
4.6853 3.7325 0.834607
8.2171 6.77147 0.834607
2.28966 8.98048 0.834607
4.12068 9.424 0.834607
0.731925 2.02601 0.834607
7.04912 3.49682 1.16845
5.29628 9.90862 0.834607
7.33702 1.55797 0.834607
7.81459 9.24255 1.16845
5.48299 9.77321 1.16845
2.62597 8.81934 1.16845
5.01041 8.11105 1.16845
8.59168 6.38284 1.16845
4.38117 6.69071 0.834607
1.11024 6.5893 1.16845
8.04961 2.86677 0.834607
2.6644 5.61107 0.834607
0.0790674 0.985056 1.16845
9.13941 5.44226 0.834607
2.02914 3.9103 0.834607
1.82709 3.9891 1.16845
4.51312 5.98923 0.834607
5.2814 3.14174 1.16845
7.1325 5.38576 1.16845
7.47843 5.74654 0.834607
0.26825 4.8839 1.16845
5.32157 1.71752 1.16845
6.08955 5.46461 0.834607
4.96821 3.17292 1.16845
9.54417 8.80258 1.16845
3.59426 9.31012 1.16845
3.07512 2.40375 1.16845
0.281799 7.56661 0.834607
6.92963 0.560244 0.834607
8.29477 6.44637 1.16845
4.10978 2.97501 1.16845
2.01792 8.82378 0.834607
9.09886 2.40984 1.16845
9.24342 3.56029 1.16845
3.06382 2.56134 0.834607
2.04065 3.4276 0.834607
7.19484 4.46472 1.16845
6.66796 3.74815 1.16845
6.80331 5.47925 0.834607
1.71843 3.37232 0.834607
7.77765 9.46216 1.16845
0.448422 4.96286 1.16845
3.54762 6.77202 1.16845
7.41936 1.99536 0.834607
9.90957 5.33597 0.834607
7.66848 8.59385 0.834607
5.65741 8.22925 1.16845
8.05614 7.67983 1.16845
5.64658 4.57936 0.834607
4.67252 7.20549 1.16845
2.48212 6.26952 1.16845
2.18613 4.77163 0.834607
6.41014 1.47381 0.834607
6.00547 4.82119 0.834607
8.09529 5.8338 0.834607
7.15834 3.47881 1.16845
7.29169 0.834946 0.834607
4.62946 6.20966 0.834607
6.50703 2.29921 1.16845
3.52919 2.12699 0.834607
9.56315 2.77385 0.834607
1.40016 2.82908 0.834607
4.86054 5.12077 0.834607
2.4944 1.5064 0.834607
7.51341 0.442131 0.834607
7.17691 0.553525 1.16845
2.68477 2.6049 0.834607
6.51433 5.50288 1.16845
0.639124 1.54263 1.16845
3.07644 6.77861 0.834607
9.60016 8.71561 0.834607
0.364557 2.95951 1.16845
4.6723 2.83659 0.834607
6.14255 2.44818 0.834607
1.72368 8.13619 0.834607
9.84348 7.51632 0.834607
7.73428 4.74265 0.834607
9.56596 7.13659 0.834607
4.56821 5.39878 1.16845
4.07682 0.310974 1.16845
4.42116 8.06732 1.16845
7.51382 8.09637 1.16845
0.0622013 9.3912 1.16845
3.48506 7.7053 1.16845
1.39327 2.96567 0.834607
6.11781 3.53056 1.16845
6.58723 4.59037 1.16845
5.33206 6.41872 1.16845
5.44829 0.132651 0.834607
6.42043 9.36027 0.834607
6.16532 2.54741 0.834607
0.289579 5.60086 0.834607
3.16595 7.35499 1.16845
4.44991 1.60408 0.834607
6.3374 6.58381 1.16845
6.64651 1.40261 1.16845
3.36586 0.700889 0.834607
1.90253 2.93051 1.16845
5.39625 8.48812 0.834607
0.0154911 0.975473 1.16845
3.9805 8.00533 1.16845
5.9282 9.65906 1.16845
7.05494 0.487624 1.16845
9.36425 3.54759 0.834607
5.77555 1.04449 0.834607
8.60212 4.85876 1.16845
6.8703 0.872269 1.16845
6.64839 7.38207 0.834607
3.37937 4.04461 1.16845
5.58922 1.90683 0.834607
5.61716 1.27822 1.16845
1.32175 8.39795 1.16845
7.06925 0.755498 0.834607
9.70593 2.76464 0.834607
1.08424 6.40865 1.16845
7.14234 0.698438 0.834607
3.10299 4.07117 0.834607
0.520092 2.75504 1.16845
4.83118 4.50038 1.16845
1.41979 3.85107 1.16845
8.60299 9.25115 1.16845
8.02938 9.27397 0.834607
6.45859 8.24894 0.834607
0.637074 8.71792 1.16845
5.01438 0.606504 1.16845
6.31071 4.87813 0.834607
0.295032 2.38784 1.16845
0.361957 3.74767 1.16845
9.45936 4.187 0.834607
9.03687 8.57251 1.16845
4.49887 5.35186 1.16845
5.11589 5.93598 0.834607
7.56808 2.68722 1.16845
0.956607 9.00808 1.16845
5.51185 0.251672 0.834607
4.60458 2.07369 1.16845
5.46053 3.58475 0.834607
8.61151 4.58998 0.834607
0.588084 7.83988 0.834607
4.96759 9.76316 1.16845
5.702 8.05081 1.16845
5.31987 0.830788 0.834607
5.16718 8.62158 0.834607
7.43587 3.19513 0.834607
6.97042 9.95751 0.834607
4.79664 0.00848522 1.16845
5.40384 2.78 1.16845
3.40604 5.66577 1.16845
1.33085 4.22024 1.16845
3.20034 2.49352 0.834607
1.40206 1.15938 1.16845
2.92803 7.26478 0.834607
8.01268 1.6481 0.834607
6.21765 7.0914 0.834607
1.32919 1.29531 1.16845
6.45225 9.7728 0.834607
4.93903 4.96546 1.16845
1.58657 6.68952 1.16845
9.06309 9.62091 1.16845
6.06 7.84035 1.16845
2.08587 5.36624 0.834607
9.33177 2.30646 0.834607
5.97071 8.10031 0.834607
8.61414 0.537283 1.16845
2.04168 9.41 0.834607
3.44037 5.35715 0.834607
3.9794 2.94329 1.16845
0.854576 5.81956 1.16845
5.33258 2.87279 1.16845
6.98093 2.37441 1.16845
9.75657 8.6868 0.834607
9.24924 9.70419 1.16845
1.26877 4.41568 0.834607
4.81744 8.02891 1.16845
7.63153 6.0975 0.834607
2.87897 9.08764 1.16845
1.27171 4.31469 1.16845
2.12159 9.05596 1.16845
5.69101 4.32056 0.834607
4.07243 1.87835 0.834607
7.82723 3.32337 0.834607
2.23962 5.23846 0.834607
9.94589 3.14111 0.834607
4.53908 7.32365 1.16845
3.84805 7.57754 0.834607
1.31421 8.60962 0.834607
3.70815 8.0739 1.16845
7.06684 0.699375 1.16845
7.28323 9.68882 0.834607
3.82247 9.17034 1.16845
9.63304 2.43177 0.834607
8.88246 7.53953 1.16845
5.39458 3.15815 1.16845
4.24226 7.83549 0.834607
3.32284 6.43975 1.16845
2.87555 8.52534 0.834607
9.46832 1.75968 0.834607
4.67665 3.63136 0.834607
0.474926 1.90776 0.834607
6.63232 1.47896 0.834607
0.849344 6.7732 1.16845
2.29884 3.32989 1.16845
7.07297 6.74102 1.16845
4.1904 1.82812 1.16845
9.87862 2.81787 1.16845
3.31885 9.97845 1.16845
0.108617 4.88128 1.16845
4.0723 9.07511 1.16845
0.559075 9.40019 0.834607
5.1922 1.914 1.16845
4.90573 3.48404 0.834607
8.63812 2.45052 0.834607
8.43363 0.631233 1.16845
9.11883 4.55035 1.16845
3.18373 9.28365 0.834607
5.60776 8.35296 1.16845
8.22812 7.01646 0.834607
1.76275 2.00353 1.16845
5.85581 6.45127 1.16845
5.84689 6.57104 0.834607
2.34786 5.55493 0.834607
3.95318 5.76624 1.16845
3.92083 8.16607 0.834607
6.21882 1.9445 1.16845
1.53318 1.7044 0.834607
2.65571 5.77631 0.834607
2.195 6.63485 0.834607
3.92463 1.8848 0.834607
1.63115 7.81463 0.834607
8.11022 0.987809 0.834607
3.31127 7.10198 1.16845
4.82621 8.0833 0.834607
7.48363 6.85178 1.16845
6.8263 4.36188 1.16845
7.88082 2.54538 1.16845
7.63862 5.32523 0.834607
4.52025 1.06475 1.16845
1.60179 9.44492 1.16845
8.95202 1.10894 0.834607
1.63347 3.77723 0.834607
6.19968 9.55754 1.16845
3.57099 8.98937 0.834607
0.57375 4.23846 0.834607
2.89799 1.411 0.834607
8.88115 3.25232 1.16845
5.25546 0.519302 1.16845
4.1399 4.36993 0.834607
7.30237 6.33431 1.16845
8.07122 9.12054 0.834607
5.63068 6.46675 0.834607
2.48424 4.84831 1.16845
2.40516 0.479636 1.16845
3.76098 2.583 0.834607
4.88634 1.71515 0.834607
8.99739 2.04199 0.834607
4.44189 4.42208 1.16845
4.65259 7.69809 1.16845
2.87985 4.06138 0.834607
1.33394 8.70711 1.16845
6.27401 0.639962 1.16845
8.13782 9.14332 1.16845
3.51325 1.68876 0.834607
1.14711 8.94279 1.16845
6.31202 3.42958 0.834607
0.543383 9.4535 1.16845
6.62814 5.47698 0.834607
3.11449 4.02636 0.834607
8.45478 3.32141 1.16845
7.43658 3.29764 1.16845
8.38257 2.67548 1.16845
2.96312 2.19758 1.16845
5.96949 9.90439 0.834607
8.9784 4.9472 1.16845
9.00897 9.41049 0.834607
5.93883 0.190022 0.834607
4.81173 1.28666 1.16845
7.63255 4.49323 1.16845
5.81015 4.13042 0.834607
1.2359 5.24906 0.834607
3.72772 9.00092 1.16845
0.436612 4.60289 1.16845
8.17438 5.67759 0.834607
3.13842 7.44491 0.834607
2.03133 5.35473 1.16845
1.05377 5.36275 0.834607
5.33942 1.14847 0.834607
2.3709 9.02944 1.16845
4.33549 6.39281 1.16845
5.37146 1.22449 1.16845
8.25911 8.1933 1.16845
6.31804 0.244691 1.16845
6.9464 9.44227 1.16845
1.91514 6.64841 1.16845
6.59693 7.46485 1.16845
5.28072 3.6724 0.834607
3.26982 9.48235 1.16845
0.0821246 3.78297 0.834607
8.47899 1.98084 1.16845
3.2512 8.91228 1.16845
6.55995 8.52555 0.834607
5.01613 6.75035 0.834607
2.18531 8.6472 0.834607
7.55616 8.70715 0.834607
7.86525 6.90843 0.834607
8.37639 5.52403 0.834607
4.49764 8.85184 0.834607
1.62393 1.57199 1.16845
9.42361 9.73957 0.834607
2.31824 0.241767 0.834607
2.86582 1.62936 0.834607
7.44455 7.39275 0.834607
5.79822 3.60269 1.16845
3.41393 3.93213 1.16845
1.94029 7.83974 0.834607
7.97911 3.61506 0.834607
9.93029 0.633772 1.16845
7.47727 2.55357 1.16845
0.699085 8.41937 0.834607
1.30715 9.48556 0.834607
3.00261 6.64498 1.16845
6.58731 6.24476 1.16845
3.54699 2.18066 1.16845
8.28483 3.32734 0.834607
6.00309 9.53735 0.834607
0.552129 1.97008 0.834607
5.18931 3.31837 0.834607
9.42232 7.33663 0.834607
1.08231 3.53903 0.834607
8.77909 3.25585 0.834607
1.38866 3.79074 1.16845
3.95196 3.54918 0.834607
5.82282 0.330509 1.16845
7.91831 4.36573 0.834607
5.55647 9.01564 1.16845
9.52168 2.91136 0.834607
3.51847 8.02671 0.834607
2.93148 5.37153 1.16845
3.76115 4.40962 0.834607
1.2798 0.584341 1.16845
5.49562 2.81823 0.834607
1.1738 3.96204 0.834607
0.313693 8.83933 1.16845
8.9079 7.41012 0.834607
9.46972 3.32541 1.16845
2.60297 9.4069 0.834607
3.49949 9.12117 0.834607
7.95235 9.21411 0.834607
4.68024 9.78991 1.16845
2.15476 3.8184 0.834607
0.766601 2.73658 1.16845
7.79972 5.92584 0.834607
7.92097 7.93459 1.16845
8.5779 0.477631 1.16845
2.40278 0.311317 0.834607
0.441947 1.87281 0.834607
9.57065 3.6528 1.16845
5.68334 5.91857 0.834607
3.17371 6.74176 0.834607
7.40096 9.5277 1.16845
6.86433 1.4196 0.834607
8.72439 7.25353 0.834607
8.53934 8.60285 0.834607
0.686396 7.73563 0.834607
3.09479 3.04744 1.16845
5.11861 9.81573 1.16845
9.27502 7.27635 1.16845
2.99554 2.34371 0.834607
5.47484 5.55854 0.834607
3.79085 7.75101 0.834607
7.22367 0.419707 0.834607
8.82093 0.667872 1.16845
8.69382 5.59112 1.16845
4.09632 8.90728 0.834607
9.58602 9.95902 1.16845
8.89483 2.45484 1.16845
1.66789 4.61207 1.16845
0.340983 1.92074 0.834607
9.1359 6.13363 1.16845
7.75081 2.25292 0.834607
5.81138 9.9225 1.16845
2.97113 9.93768 0.834607
6.85658 5.23153 1.16845
1.44274 4.25974 1.16845
1.08091 8.79351 0.834607
4.44804 6.78019 0.834607
0.382861 9.10669 1.16845
0.629118 5.12933 0.834607
1.99276 8.18352 0.834607
2.09951 7.88815 0.834607
8.52733 9.87635 0.834607
3.57187 5.34181 0.834607
4.27141 9.1749 1.16845
2.56713 5.54151 0.834607
9.38429 9.20843 1.16845
5.44796 8.76116 0.834607
0.62105 0.20344 0.834607
8.15735 7.28697 1.16845
8.48848 9.38803 0.834607
1.98062 0.576632 1.16845
6.51308 4.35609 0.834607
2.53482 1.08246 0.834607
9.02186 5.9548 1.16845
8.90597 3.35457 0.834607
0.967783 0.232165 1.16845
3.07425 0.307055 1.16845
8.59932 8.99809 1.16845
5.576 2.89242 0.834607
2.72379 4.55165 1.16845
2.11984 1.34866 1.16845
4.35743 7.83967 0.834607
7.97078 1.44775 1.16845
4.91076 4.81113 1.16845
5.80601 4.58484 1.16845
0.150937 0.589226 1.16845
3.10531 0.680202 1.16845
2.99693 1.94406 0.834607
9.37061 4.421 1.16845
6.06268 3.81019 0.834607
7.30276 0.540757 1.16845
1.60209 3.90625 1.16845
8.75954 8.46032 1.16845
6.76746 6.11177 0.834607
5.92909 9.03869 1.16845
6.38294 2.3622 0.834607
5.50625 6.84907 0.834607
8.0292 1.70084 1.16845
7.79962 5.00944 1.16845
5.52998 2.89652 0.834607
2.50784 5.29791 1.16845
5.5662 1.18111 1.16845
9.93908 8.73393 0.834607
9.24575 0.801841 0.834607
1.81136 1.69571 1.16845
4.39697 9.33786 1.16845
7.11253 6.84796 1.16845
7.82667 2.45194 1.16845
4.49642 9.76627 0.834607
8.96957 8.44746 0.834607
0.232274 0.317072 1.16845
9.6833 1.30547 1.16845
7.42273 4.04758 0.834607
2.17191 9.58572 1.16845
6.94981 3.19882 1.16845
6.95839 4.08535 1.16845
5.02579 6.33642 0.834607
1.95372 7.97107 1.16845
1.72351 3.60556 1.16845
1.27985 1.74686 0.834607
6.69884 0.985456 1.16845
6.06512 8.8763 0.834607
4.40543 0.407359 0.834607
7.47209 5.41455 1.16845
5.58743 3.13928 1.16845
0.948873 7.88475 1.16845
4.9597 5.48968 0.834607
0.999529 2.09772 1.16845
8.24148 2.10754 0.834607
2.98521 6.76611 1.16845
4.80751 7.02899 1.16845
1.24115 0.860077 1.16845
9.62811 7.51734 1.16845
9.28726 6.57056 0.834607
3.86057 8.4874 1.16845
2.55277 1.98819 1.16845
7.80097 7.70066 1.16845
7.93997 8.75081 1.16845
5.10444 6.19218 1.16845
8.05239 7.31058 1.16845
7.70039 3.68322 1.16845
6.18477 0.701033 0.834607
0.47966 2.13754 1.16845
7.09025 4.0267 1.16845
4.31634 2.18371 1.16845
7.82033 8.10657 0.834607
6.36381 6.16891 0.834607
3.00928 1.08664 0.834607
5.39076 3.78315 0.834607
5.97537 2.38459 1.16845
2.07813 4.76387 1.16845
2.68035 6.15879 1.16845
2.9644 0.989131 0.834607
2.69122 8.90624 1.16845
2.90317 8.64053 1.16845
2.03099 8.14196 1.16845
1.31448 6.47201 1.16845
9.55461 4.71406 0.834607
8.87891 2.77332 0.834607
9.42936 3.62647 1.16845
4.00191 1.57781 0.834607
2.30341 3.49497 0.834607
9.10372 8.96789 1.16845
1.42191 1.09799 1.16845
4.21823 4.03755 0.834607
1.14446 5.19001 0.834607
4.95464 3.4814 0.834607
1.56144 3.12288 0.834607
6.78888 0.122907 0.834607
5.70469 5.14967 1.16845
3.63829 9.66002 0.834607
5.63541 0.46249 1.16845
0.20859 4.5527 1.16845
4.06866 9.4041 1.16845
8.60534 7.63885 0.834607
7.98416 1.94796 0.834607
4.9693 4.57731 1.16845
0.885284 2.16997 0.834607
8.23781 6.81442 0.834607
4.07127 0.440404 0.834607
3.80814 7.18527 1.16845
2.79362 7.19599 1.16845
9.63459 2.67498 0.834607
4.1619 8.93395 0.834607
4.46185 4.29136 1.16845
3.67759 9.20457 0.834607
8.06909 6.33519 1.16845
8.9005 2.63483 1.16845
2.7675 7.56154 1.16845
6.96848 5.18893 0.834607
4.8139 3.25777 0.834607
9.25443 0.642807 0.834607
5.89924 8.53022 0.834607
8.21517 1.4074 0.834607
4.87559 2.11047 1.16845
3.22395 3.53964 0.834607
9.39196 2.49687 1.16845
7.6272 0.926173 0.834607
4.09382 0.8295 0.834607
2.13638 4.09059 1.16845
2.76505 7.62706 1.16845
7.09817 3.45527 1.16845
0.644744 4.48438 0.834607
1.60887 0.686936 0.834607
8.11061 1.58417 1.16845
8.47789 5.0663 1.16845
8.60172 9.52222 0.834607
0.747614 3.24461 1.16845
7.86933 2.18939 0.834607
6.58268 3.55143 1.16845
5.56973 2.0268 1.16845
8.40774 2.42761 0.834607
3.31647 4.54857 1.16845
6.94993 4.9202 1.16845
5.78886 3.34643 0.834607
0.514195 7.61171 0.834607
6.45429 3.20277 1.16845
5.72394 9.3257 1.16845
7.20231 2.1126 1.16845
6.7977 7.82265 1.16845
5.24781 5.66401 1.16845
5.42864 5.81051 0.834607
6.18793 4.65247 0.834607
6.03641 4.59169 1.16845
9.04045 2.38237 1.16845
9.74255 9.07789 1.16845
9.73451 7.34733 1.16845
0.302009 9.91728 0.834607
7.7407 1.25519 0.834607
1.6594 7.64285 1.16845
4.29145 5.76547 0.834607
4.0362 2.06604 0.834607
8.1928 2.01234 1.16845
2.8872 3.655 1.16845
6.91409 6.16747 0.834607
4.95387 8.37741 1.16845
8.95183 8.61725 0.834607
4.16127 3.23497 1.16845
0.178177 7.68589 1.16845
