6.7732945032456870e-01	2.1785978217075552e-01	3.82339217899874e-02	4.9702536178969717e-04	-8.6098573549156271e-04	
5.4553874943209124e-01	3.8141453813653836e-01	3.82339217899874e-02	5.1973631667885829e-05	-4.0370134058124573e-04	
4.0768776392874066e-02	3.4883139017956671e-01	3.82339217899874e-02	3.2730799691617135e-04	-2.2819037531344636e-04	
4.5271710495195572e-01	5.5080190471207713e-02	3.82339217899874e-02	-4.3421503647279565e-04	5.4190233637773722e-04	
4.1443698587776728e-01	8.0700140766970352e-01	3.82339217899874e-02	-1.2427992194764540e-04	7.0779157928403376e-04	
2.7344148401170894e-02	4.6630607836609417e-01	3.82339217899874e-02	7.8819437781523036e-04	-1.3448295309294051e-04	
1.1270790772206087e-01	3.2482454702611246e-01	3.82339217899874e-02	2.9339997270120128e-04	-5.4707425235150345e-04	
5.7515471594861345e-01	4.5104533910482603e-01	3.82339217899874e-02	1.0245035322338757e-04	-3.7121502231373136e-04	
3.5627203579039279e-01	7.5855694303204080e-01	3.82339217899874e-02	-3.1761036856919347e-04	1.1246979314705622e-03	
3.6637454208970333e-01	6.6386343930174263e-01	3.82339217899874e-02	-2.0711721571405511e-04	-8.0074950171717498e-04	
8.0858429435653412e-01	8.7300516521657634e-01	3.82339217899874e-02	1.5396026859443632e-04	7.0460076100909614e-06	
2.8857395459428381e-01	7.9372167678753114e-01	3.82339217899874e-02	-4.8517641975815188e-04	5.5046209152457594e-04	
3.4373247960465536e-01	1.4034787824344541e-01	3.82339217899874e-02	-4.8197553643176093e-04	4.0995237505212959e-04	
4.7383187007359107e-01	3.5650705912981834e-01	3.82339217899874e-02	-1.3001223953288494e-04	1.1661179986932840e-04	
3.9260649266299769e-01	9.6357203077544973e-01	3.82339217899874e-02	-3.4800354816050922e-04	1.1890942108925499e-03	
1.0808362953184983e-01	9.6919733598501534e-01	3.82339217899874e-02	-1.6187173937783203e-05	6.2293608766799037e-05	
4.5912322272956668e-01	1.8502134700912407e-01	3.82339217899874e-02	-5.9585815665927683e-05	-4.0154729464045546e-06	
1.8769238721563376e-02	5.4151058111124051e-01	3.82339217899874e-02	3.1233412609763358e-04	-1.3557204608504988e-04	
2.8899111130364502e-01	2.2248762661129654e-01	3.82339217899874e-02	-2.3430609118895850e-04	-6.1168122015069508e-04	
8.0844183567179359e-02	1.1021901166632099e-01	3.82339217899874e-02	-3.4458939376761353e-04	2.0150827163240497e-04	
6.3938692418922971e-01	1.5212088361177487e-01	3.82339217899874e-02	3.0761216158868305e-04	-6.0134637624283680e-04	
5.0912466935863510e-01	5.3678033226158384e-01	3.82339217899874e-02	-2.0361298438745540e-17	9.1178054574760220e-18	
8.5574892109715794e-01	9.3294374344372444e-01	3.82339217899874e-02	6.1092881027259170e-04	-3.0826514857390096e-04	
2.4540633976086829e-01	8.7792199499612023e-01	3.82339217899874e-02	-1.0454002940930619e-03	2.4161754419464165e-04	
4.6631310925438052e-01	9.8067083585060555e-01	3.82339217899874e-02	-3.5966195721745964e-04	6.8795705579925964e-04	
4.1741586779726642e-01	1.2216592363926808e-01	3.82339217899874e-02	-5.7809025071297237e-04	4.0470147267618832e-04	
7.9179528155236223e-01	3.1285372550610246e-01	3.82339217899874e-02	2.1931057196699066e-04	-3.4429186519848370e-04	
3.6643320329908174e-01	4.8383587563531044e-01	3.82339217899874e-02	1.4220428326664283e-04	3.9734418728888074e-04	
1.0651258476208660e-01	7.9087079674525007e-01	3.82339217899874e-02	-5.2086619784986045e-05	1.2250330570716416e-05	
6.0518797362531684e-01	9.6408937550074769e-01	3.82339217899874e-02	1.3444436508490923e-17	1.6226767814594506e-17	
4.3238568419352197e-01	5.2206439286480777e-01	3.82339217899874e-02	2.2926667250433005e-04	1.8961270634810365e-04	
6.0155234021091852e-01	2.1724608928622899e-01	3.82339217899874e-02	4.0941100524778819e-04	-6.7588511426047097e-04	
5.3124504292638697e-01	9.4166670431563948e-01	3.82339217899874e-02	-6.7958925424510888e-04	2.6399716296454515e-04	
4.9539574651601337e-01	1.1809559172609398e-01	3.82339217899874e-02	1.3532178217583413e-04	6.3800399255578040e-05	
2.6842557050249161e-01	1.4922504212068277e-01	3.82339217899874e-02	-4.4984597399771396e-04	-5.4264078379798067e-04	
9.6075263126578803e-01	2.4102633973549248e-01	3.82339217899874e-02	-5.8624265599799925e-05	-2.9130248111321948e-05	
3.6661013267979631e-01	5.5999260886067914e-01	3.82339217899874e-02	2.5129566394282814e-04	4.4706676900112317e-04	
7.3248267825000757e-01	8.7116369398868099e-01	3.82339217899874e-02	-9.0469530673985926e-06	6.9341568030861279e-04	
7.8558119361685019e-01	4.8156207702070825e-01	3.82339217899874e-02	7.4892485280915098e-04	-1.2085476026373748e-03	
8.5756074117288994e-01	8.1517336876033886e-01	3.82339217899874e-02	-3.5813265662142438e-04	-5.0394228185893263e-04	
6.1649315602019539e-01	6.7478717708057367e-01	3.82339217899874e-02	9.9415734918559192e-05	5.5687606171611604e-04	
9.1347910938030275e-01	1.8236323860517145e-01	3.82339217899874e-02	3.8492936746285599e-04	-2.9767420788535487e-04	
2.1551296879532914e-01	2.0436872229971631e-01	3.82339217899874e-02	-2.8791879656137937e-04	-5.0679476293251065e-04	
2.0013461300681865e-01	5.5739430518298283e-01	3.82339217899874e-02	2.2214530702265603e-04	4.3435924527133421e-04	
6.6616016974655445e-01	9.0681785348844279e-01	3.82339217899874e-02	-1.4303012234166218e-04	5.3218374678491991e-04	
5.3410229583745161e-01	1.8404076683284368e-01	3.82339217899874e-02	5.4157541692097255e-05	-1.3651415769560350e-05	
6.8078011804170457e-01	9.8054753946438467e-01	3.82339217899874e-02	9.9809884273270328e-04	1.7654619291369619e-04	
1.9631910465281957e-01	7.0590902555029422e-01	3.82339217899874e-02	1.2277271235889626e-04	-8.2085121114058076e-04	
2.3974595934905663e-01	2.8009830947693992e-01	3.82339217899874e-02	2.3167825859493857e-04	-1.3806207707664351e-04	
7.5603808822049523e-01	5.5874022737456064e-01	3.82339217899874e-02	-2.7277999519263773e-04	-2.7460416948955132e-04	
1.6477794857750588e-01	2.6982301936205094e-01	3.82339217899874e-02	3.4520651546293907e-04	-4.7407534077997977e-04	
1.9561085006846460e-01	1.2836426981638213e-01	3.82339217899874e-02	-4.7399927892916743e-04	-1.1001508235384618e-04	
4.1469321821402000e-01	3.0846677695931918e-01	3.82339217899874e-02	-2.1669199575337665e-04	2.5565623700694060e-04	
9.2842939486429443e-01	5.8816783098664815e-01	3.82339217899874e-02	-2.7552803300195353e-04	1.0728583293578817e-04	
2.3644959987323547e-01	6.2469073742618619e-01	3.82339217899874e-02	-6.2973185654093499e-04	9.9059726618773284e-04	
1.2245846016629033e-01	7.1693825816740131e-01	3.82339217899874e-02	1.4913919365810825e-04	4.9304502640609447e-05	
5.7150017424345290e-01	1.1810995754221684e-01	3.82339217899874e-02	1.6549720964662554e-04	-5.3640172554301964e-05	
8.6808936212196575e-01	6.3475691624469721e-01	3.82339217899874e-02	-3.8974230676019455e-04	-6.7203764717380741e-05	
7.3144231905104640e-01	3.7514983010712127e-02	3.82339217899874e-02	7.3261226615749621e-04	2.5366793781015138e-04	
